Gemeinde,Year,Abschnitt,Betrag in Euro
schörfling-am-attersee,2014,Allgemeinbildender Unterricht,771226.94
schörfling-am-attersee,2014,Vorschulische Erziehung,164899.26
schörfling-am-attersee,2014,Förderung des Unterrichtes,138822.91
schörfling-am-attersee,2014,Sport und außerschulische Leibeserziehung,56714.13
schörfling-am-attersee,2014,Berufsb. Unterricht,40343.05
schörfling-am-attersee,2014,Erwachsenenbildung,944.00
schörfling-am-attersee,2014,Außerschulische Jugenerziehung,218.00
schörfling-am-attersee,2014,Summe,1173168.29
schörfling-am-attersee,2015,Allgemeinbildender Unterricht,1587877.07
schörfling-am-attersee,2015,Vorschulische Erziehung,232020.75
schörfling-am-attersee,2015,Förderung des Unterrichtes,107170.92
schörfling-am-attersee,2015,Berufsb. Unterricht,35890.45
schörfling-am-attersee,2015,Sport und außerschulische Leibeserziehung,33206.14
schörfling-am-attersee,2015,Erwachsenenbildung,944.00
schörfling-am-attersee,2015,Außerschulische Jugenerziehung,218.00
schörfling-am-attersee,2015,Summe,1997327.33
schörfling-am-attersee,2016,Allgemeinbildender Unterricht,2910694.54
schörfling-am-attersee,2016,Vorschulische Erziehung,290509.03
schörfling-am-attersee,2016,Förderung des Unterrichtes,138210.25
schörfling-am-attersee,2016,Berufsb. Unterricht,38556.83
schörfling-am-attersee,2016,Sport und außerschulische Leibeserziehung,23753.99
schörfling-am-attersee,2016,Erwachsenenbildung,944.00
schörfling-am-attersee,2016,Außerschulische Jugenerziehung,218.00
schörfling-am-attersee,2016,Summe,3402886.64
schörfling-am-attersee,2017,Allgemeinbildender Unterricht,2837956.30
schörfling-am-attersee,2017,Vorschulische Erziehung,244852.03
schörfling-am-attersee,2017,Förderung des Unterrichtes,234040.52
schörfling-am-attersee,2017,Berufsb. Unterricht,61359.90
schörfling-am-attersee,2017,Sport und außerschulische Leibeserziehung,26555.47
schörfling-am-attersee,2017,Außerschulische Jugenerziehung,2640.80
schörfling-am-attersee,2017,Erwachsenenbildung,944.00
schörfling-am-attersee,2017,Summe,3408349.02
schörfling-am-attersee,2018,Allgemeinbildender Unterricht,2531442.46
schörfling-am-attersee,2018,Vorschulische Erziehung,396251.60
schörfling-am-attersee,2018,Förderung des Unterrichtes,174141.05
schörfling-am-attersee,2018,Sport und außerschulische Leibeserziehung,168203.05
schörfling-am-attersee,2018,Berufsb. Unterricht,55079.43
schörfling-am-attersee,2018,Außerschulische Jugenerziehung,3099.35
schörfling-am-attersee,2018,Erwachsenenbildung,944.00
schörfling-am-attersee,2018,Summe,3329160.94
schörfling-am-attersee,2019,Allgemeinbildender Unterricht,1626265.16
schörfling-am-attersee,2019,Vorschulische Erziehung,314419.87
schörfling-am-attersee,2019,Förderung des Unterrichtes,190014.72
schörfling-am-attersee,2019,Sport und außerschulische Leibeserziehung,75596.52
schörfling-am-attersee,2019,Berufsb. Unterricht,69211.22
schörfling-am-attersee,2019,Außerschulische Jugenerziehung,1013.00
schörfling-am-attersee,2019,Erwachsenenbildung,944.00
schörfling-am-attersee,2019,Summe,2277464.49
schwand-im-innkreis,2007,Allgemeinbildender Unterricht,105901.94
schwand-im-innkreis,2007,Vorschulische Erziehung,48113.21
schwand-im-innkreis,2007,Berufsb. Unterricht,5396.96
schwand-im-innkreis,2007,Sport und außerschulische Leibeserziehung,3263.78
schwand-im-innkreis,2007,Förderung des Unterrichtes,2275.40
schwand-im-innkreis,2007,Summe,164951.29
schwand-im-innkreis,2008,Allgemeinbildender Unterricht,94895.62
schwand-im-innkreis,2008,Vorschulische Erziehung,52874.68
schwand-im-innkreis,2008,Berufsb. Unterricht,4126.00
schwand-im-innkreis,2008,Förderung des Unterrichtes,3110.44
schwand-im-innkreis,2008,Sport und außerschulische Leibeserziehung,2812.71
schwand-im-innkreis,2008,Summe,157819.45
schwand-im-innkreis,2009,Allgemeinbildender Unterricht,91535.50
schwand-im-innkreis,2009,Vorschulische Erziehung,45128.39
schwand-im-innkreis,2009,Berufsb. Unterricht,7512.88
schwand-im-innkreis,2009,Sport und außerschulische Leibeserziehung,3428.19
schwand-im-innkreis,2009,Förderung des Unterrichtes,2061.92
schwand-im-innkreis,2009,Erwachsenenbildung,150.00
schwand-im-innkreis,2009,Summe,149816.88
schwand-im-innkreis,2010,Allgemeinbildender Unterricht,89746.49
schwand-im-innkreis,2010,Vorschulische Erziehung,49201.47
schwand-im-innkreis,2010,Sport und außerschulische Leibeserziehung,3835.29
schwand-im-innkreis,2010,Berufsb. Unterricht,3721.42
schwand-im-innkreis,2010,Förderung des Unterrichtes,1528.70
schwand-im-innkreis,2010,Summe,148033.37
schwand-im-innkreis,2011,Allgemeinbildender Unterricht,92075.70
schwand-im-innkreis,2011,Vorschulische Erziehung,50972.43
schwand-im-innkreis,2011,Sport und außerschulische Leibeserziehung,7012.06
schwand-im-innkreis,2011,Berufsb. Unterricht,2989.36
schwand-im-innkreis,2011,Förderung des Unterrichtes,2244.95
schwand-im-innkreis,2011,Summe,155294.5
schwand-im-innkreis,2012,Allgemeinbildender Unterricht,94228.25
schwand-im-innkreis,2012,Vorschulische Erziehung,54067.85
schwand-im-innkreis,2012,Sport und außerschulische Leibeserziehung,2607.59
schwand-im-innkreis,2012,Berufsb. Unterricht,2115.05
schwand-im-innkreis,2012,Förderung des Unterrichtes,1787.67
schwand-im-innkreis,2012,Summe,154806.41
schwand-im-innkreis,2013,Allgemeinbildender Unterricht,150133.56
schwand-im-innkreis,2013,Vorschulische Erziehung,48235.07
schwand-im-innkreis,2013,Sport und außerschulische Leibeserziehung,2575.00
schwand-im-innkreis,2013,Berufsb. Unterricht,2486.00
schwand-im-innkreis,2013,Förderung des Unterrichtes,1819.88
schwand-im-innkreis,2013,Summe,205249.51
schwand-im-innkreis,2014,Allgemeinbildender Unterricht,96454.94
schwand-im-innkreis,2014,Sport und außerschulische Leibeserziehung,67575.00
schwand-im-innkreis,2014,Vorschulische Erziehung,64924.38
schwand-im-innkreis,2014,Berufsb. Unterricht,2927.70
schwand-im-innkreis,2014,Förderung des Unterrichtes,1916.76
schwand-im-innkreis,2014,Summe,233798.78
schwand-im-innkreis,2015,Allgemeinbildender Unterricht,102857.69
schwand-im-innkreis,2015,Vorschulische Erziehung,85346.16
schwand-im-innkreis,2015,Sport und außerschulische Leibeserziehung,57722.50
schwand-im-innkreis,2015,Förderung des Unterrichtes,2941.00
schwand-im-innkreis,2015,Berufsb. Unterricht,1799.80
schwand-im-innkreis,2015,Summe,250667.15
schwand-im-innkreis,2016,Allgemeinbildender Unterricht,94560.77
schwand-im-innkreis,2016,Vorschulische Erziehung,83740.80
schwand-im-innkreis,2016,Sport und außerschulische Leibeserziehung,12575.00
schwand-im-innkreis,2016,Berufsb. Unterricht,3780.41
schwand-im-innkreis,2016,Förderung des Unterrichtes,1647.58
schwand-im-innkreis,2016,Summe,196304.56
schwand-im-innkreis,2017,Allgemeinbildender Unterricht,294916.65
schwand-im-innkreis,2017,Vorschulische Erziehung,100461.37
schwand-im-innkreis,2017,Berufsb. Unterricht,3652.70
schwand-im-innkreis,2017,Sport und außerschulische Leibeserziehung,2575.00
schwand-im-innkreis,2017,Förderung des Unterrichtes,1398.19
schwand-im-innkreis,2017,Summe,403003.91
schwand-im-innkreis,2018,Allgemeinbildender Unterricht,113602.00
schwand-im-innkreis,2018,Vorschulische Erziehung,106590.86
schwand-im-innkreis,2018,Berufsb. Unterricht,10454.92
schwand-im-innkreis,2018,Förderung des Unterrichtes,2958.16
schwand-im-innkreis,2018,Sport und außerschulische Leibeserziehung,2654.95
schwand-im-innkreis,2018,Forschung und Wissenschaft,228.00
schwand-im-innkreis,2018,Summe,236488.89
schwand-im-innkreis,2019,Vorschulische Erziehung,146035.59
schwand-im-innkreis,2019,Allgemeinbildender Unterricht,104522.03
schwand-im-innkreis,2019,Berufsb. Unterricht,5275.23
schwand-im-innkreis,2019,Förderung des Unterrichtes,3347.68
schwand-im-innkreis,2019,Sport und außerschulische Leibeserziehung,2575.00
schwand-im-innkreis,2019,Forschung und Wissenschaft,150.00
schwand-im-innkreis,2019,Summe,261905.53
schwanenstadt,2007,Allgemeinbildender Unterricht,3410181.55
schwanenstadt,2007,Sport und außerschulische Leibeserziehung,620934.45
schwanenstadt,2007,Vorschulische Erziehung,169803.63
schwanenstadt,2007,Außerschulische Jugenerziehung,130364.86
schwanenstadt,2007,Berufsb. Unterricht,47823.42
schwanenstadt,2007,Förderung des Unterrichtes,42235.36
schwanenstadt,2007,Erwachsenenbildung,976.20
schwanenstadt,2007,Forschung und Wissenschaft,80.00
schwanenstadt,2007,Summe,4422399.47
schwanenstadt,2008,Allgemeinbildender Unterricht,1787924.58
schwanenstadt,2008,Sport und außerschulische Leibeserziehung,204173.37
schwanenstadt,2008,Außerschulische Jugenerziehung,162571.35
schwanenstadt,2008,Vorschulische Erziehung,157023.02
schwanenstadt,2008,Berufsb. Unterricht,56406.00
schwanenstadt,2008,Förderung des Unterrichtes,42960.34
schwanenstadt,2008,Erwachsenenbildung,976.20
schwanenstadt,2008,Forschung und Wissenschaft,30.00
schwanenstadt,2008,Summe,2412064.86
schwanenstadt,2009,Allgemeinbildender Unterricht,1726662.40
schwanenstadt,2009,Sport und außerschulische Leibeserziehung,208351.01
schwanenstadt,2009,Vorschulische Erziehung,205924.43
schwanenstadt,2009,Außerschulische Jugenerziehung,144077.83
schwanenstadt,2009,Berufsb. Unterricht,55418.00
schwanenstadt,2009,Förderung des Unterrichtes,39436.99
schwanenstadt,2009,Erwachsenenbildung,976.20
schwanenstadt,2009,Forschung und Wissenschaft,60.00
schwanenstadt,2009,Summe,2380906.86
schwanenstadt,2010,Allgemeinbildender Unterricht,1031721.60
schwanenstadt,2010,Sport und außerschulische Leibeserziehung,222722.36
schwanenstadt,2010,Vorschulische Erziehung,187844.46
schwanenstadt,2010,Außerschulische Jugenerziehung,135019.86
schwanenstadt,2010,Berufsb. Unterricht,71092.70
schwanenstadt,2010,Förderung des Unterrichtes,42972.48
schwanenstadt,2010,Erwachsenenbildung,991.80
schwanenstadt,2010,Summe,1692365.26
schwanenstadt,2011,Allgemeinbildender Unterricht,5187498.95
schwanenstadt,2011,Vorschulische Erziehung,220387.19
schwanenstadt,2011,Sport und außerschulische Leibeserziehung,166311.50
schwanenstadt,2011,Außerschulische Jugenerziehung,130343.08
schwanenstadt,2011,Berufsb. Unterricht,48764.74
schwanenstadt,2011,Förderung des Unterrichtes,41727.12
schwanenstadt,2011,Erwachsenenbildung,848.00
schwanenstadt,2011,Forschung und Wissenschaft,130.00
schwanenstadt,2011,Summe,5796010.58
schwanenstadt,2012,Allgemeinbildender Unterricht,923217.24
schwanenstadt,2012,Vorschulische Erziehung,230659.18
schwanenstadt,2012,Sport und außerschulische Leibeserziehung,171857.77
schwanenstadt,2012,Außerschulische Jugenerziehung,131391.00
schwanenstadt,2012,Förderung des Unterrichtes,46747.88
schwanenstadt,2012,Berufsb. Unterricht,36676.69
schwanenstadt,2012,Erwachsenenbildung,832.40
schwanenstadt,2012,Forschung und Wissenschaft,50.00
schwanenstadt,2012,Summe,1541432.16
schwanenstadt,2013,Allgemeinbildender Unterricht,973917.03
schwanenstadt,2013,Vorschulische Erziehung,176651.91
schwanenstadt,2013,Sport und außerschulische Leibeserziehung,166526.50
schwanenstadt,2013,Außerschulische Jugenerziehung,139692.83
schwanenstadt,2013,Förderung des Unterrichtes,42832.31
schwanenstadt,2013,Berufsb. Unterricht,31703.06
schwanenstadt,2013,Erwachsenenbildung,824.00
schwanenstadt,2013,Forschung und Wissenschaft,50.00
schwanenstadt,2013,Summe,1532197.64
schwanenstadt,2014,Allgemeinbildender Unterricht,1190841.67
schwanenstadt,2014,Vorschulische Erziehung,214974.22
schwanenstadt,2014,Sport und außerschulische Leibeserziehung,163282.50
schwanenstadt,2014,Außerschulische Jugenerziehung,150251.53
schwanenstadt,2014,Förderung des Unterrichtes,47670.78
schwanenstadt,2014,Berufsb. Unterricht,31065.15
schwanenstadt,2014,Erwachsenenbildung,813.40
schwanenstadt,2014,Forschung und Wissenschaft,80.00
schwanenstadt,2014,Summe,1798979.25
schwanenstadt,2015,Allgemeinbildender Unterricht,5952662.28
schwanenstadt,2015,Vorschulische Erziehung,277176.70
schwanenstadt,2015,Außerschulische Jugenerziehung,181443.71
schwanenstadt,2015,Sport und außerschulische Leibeserziehung,167023.21
schwanenstadt,2015,Berufsb. Unterricht,54605.05
schwanenstadt,2015,Förderung des Unterrichtes,53241.70
schwanenstadt,2015,Erwachsenenbildung,813.60
schwanenstadt,2015,Forschung und Wissenschaft,80.00
schwanenstadt,2015,Summe,6687046.25
schwanenstadt,2016,Allgemeinbildender Unterricht,9021350.42
schwanenstadt,2016,Vorschulische Erziehung,692009.20
schwanenstadt,2016,Außerschulische Jugenerziehung,288005.90
schwanenstadt,2016,Sport und außerschulische Leibeserziehung,156186.03
schwanenstadt,2016,Förderung des Unterrichtes,60288.03
schwanenstadt,2016,Berufsb. Unterricht,49385.33
schwanenstadt,2016,Erwachsenenbildung,848.00
schwanenstadt,2016,Forschung und Wissenschaft,80.00
schwanenstadt,2016,Summe,10268152.91
schwanenstadt,2017,Allgemeinbildender Unterricht,1814875.29
schwanenstadt,2017,Vorschulische Erziehung,572187.24
schwanenstadt,2017,Außerschulische Jugenerziehung,219186.58
schwanenstadt,2017,Sport und außerschulische Leibeserziehung,170524.51
schwanenstadt,2017,Berufsb. Unterricht,59060.60
schwanenstadt,2017,Förderung des Unterrichtes,56573.97
schwanenstadt,2017,Erwachsenenbildung,849.00
schwanenstadt,2017,Forschung und Wissenschaft,30.00
schwanenstadt,2017,Summe,2893287.19
schwanenstadt,2018,Allgemeinbildender Unterricht,1955972.91
schwanenstadt,2018,Vorschulische Erziehung,369495.06
schwanenstadt,2018,Außerschulische Jugenerziehung,228212.04
schwanenstadt,2018,Sport und außerschulische Leibeserziehung,159509.23
schwanenstadt,2018,Förderung des Unterrichtes,56769.64
schwanenstadt,2018,Berufsb. Unterricht,51617.43
schwanenstadt,2018,Forschung und Wissenschaft,2055.00
schwanenstadt,2018,Erwachsenenbildung,850.80
schwanenstadt,2018,Summe,2824482.11
schwanenstadt,2019,Allgemeinbildender Unterricht,5268869.44
schwanenstadt,2019,Vorschulische Erziehung,637357.14
schwanenstadt,2019,Außerschulische Jugenerziehung,226671.19
schwanenstadt,2019,Sport und außerschulische Leibeserziehung,157831.75
schwanenstadt,2019,Förderung des Unterrichtes,82351.70
schwanenstadt,2019,Berufsb. Unterricht,27695.73
schwanenstadt,2019,Forschung und Wissenschaft,1530.00
schwanenstadt,2019,Erwachsenenbildung,847.00
schwanenstadt,2019,Summe,6403153.95
schwarzenberg-am-böhmerwald,2007,Allgemeinbildender Unterricht,65475.40
schwarzenberg-am-böhmerwald,2007,Vorschulische Erziehung,32455.07
schwarzenberg-am-böhmerwald,2007,Berufsb. Unterricht,2814.05
schwarzenberg-am-böhmerwald,2007,Sport und außerschulische Leibeserziehung,50.52
schwarzenberg-am-böhmerwald,2007,Summe,100795.04
schwarzenberg-am-böhmerwald,2008,Allgemeinbildender Unterricht,67237.59
schwarzenberg-am-böhmerwald,2008,Vorschulische Erziehung,37538.05
schwarzenberg-am-böhmerwald,2008,Berufsb. Unterricht,1447.62
schwarzenberg-am-böhmerwald,2008,Sport und außerschulische Leibeserziehung,350.52
schwarzenberg-am-böhmerwald,2008,Summe,106573.78
schwarzenberg-am-böhmerwald,2009,Allgemeinbildender Unterricht,76512.62
schwarzenberg-am-böhmerwald,2009,Vorschulische Erziehung,34230.70
schwarzenberg-am-böhmerwald,2009,Berufsb. Unterricht,1146.22
schwarzenberg-am-böhmerwald,2009,Sport und außerschulische Leibeserziehung,569.20
schwarzenberg-am-böhmerwald,2009,Summe,112458.74
schwarzenberg-am-böhmerwald,2010,Allgemeinbildender Unterricht,109255.08
schwarzenberg-am-böhmerwald,2010,Vorschulische Erziehung,33277.19
schwarzenberg-am-böhmerwald,2010,Berufsb. Unterricht,4587.42
schwarzenberg-am-böhmerwald,2010,Sport und außerschulische Leibeserziehung,585.89
schwarzenberg-am-böhmerwald,2010,Erwachsenenbildung,497.16
schwarzenberg-am-böhmerwald,2010,Summe,148202.74
schwarzenberg-am-böhmerwald,2011,Allgemeinbildender Unterricht,85243.32
schwarzenberg-am-böhmerwald,2011,Vorschulische Erziehung,26702.64
schwarzenberg-am-böhmerwald,2011,Berufsb. Unterricht,2319.68
schwarzenberg-am-böhmerwald,2011,Sport und außerschulische Leibeserziehung,564.70
schwarzenberg-am-böhmerwald,2011,Erwachsenenbildung,263.25
schwarzenberg-am-böhmerwald,2011,Summe,115093.59
schwarzenberg-am-böhmerwald,2012,Allgemeinbildender Unterricht,82717.73
schwarzenberg-am-böhmerwald,2012,Vorschulische Erziehung,26374.32
schwarzenberg-am-böhmerwald,2012,Berufsb. Unterricht,1328.84
schwarzenberg-am-böhmerwald,2012,Sport und außerschulische Leibeserziehung,563.50
schwarzenberg-am-böhmerwald,2012,Erwachsenenbildung,200.00
schwarzenberg-am-böhmerwald,2012,Summe,111184.39
schwarzenberg-am-böhmerwald,2013,Allgemeinbildender Unterricht,86748.13
schwarzenberg-am-böhmerwald,2013,Vorschulische Erziehung,39488.93
schwarzenberg-am-böhmerwald,2013,Berufsb. Unterricht,1282.00
schwarzenberg-am-böhmerwald,2013,Sport und außerschulische Leibeserziehung,562.90
schwarzenberg-am-böhmerwald,2013,Erwachsenenbildung,200.00
schwarzenberg-am-böhmerwald,2013,Summe,128281.96
schwarzenberg-am-böhmerwald,2014,Allgemeinbildender Unterricht,88771.90
schwarzenberg-am-böhmerwald,2014,Vorschulische Erziehung,48440.24
schwarzenberg-am-böhmerwald,2014,Sport und außerschulische Leibeserziehung,562.90
schwarzenberg-am-böhmerwald,2014,Berufsb. Unterricht,363.90
schwarzenberg-am-böhmerwald,2014,Erwachsenenbildung,200.00
schwarzenberg-am-böhmerwald,2014,Summe,138338.94
schwarzenberg-am-böhmerwald,2015,Allgemeinbildender Unterricht,115754.44
schwarzenberg-am-böhmerwald,2015,Vorschulische Erziehung,50215.05
schwarzenberg-am-böhmerwald,2015,Berufsb. Unterricht,1251.90
schwarzenberg-am-böhmerwald,2015,Forschung und Wissenschaft,900.00
schwarzenberg-am-böhmerwald,2015,Sport und außerschulische Leibeserziehung,562.90
schwarzenberg-am-böhmerwald,2015,Erwachsenenbildung,200.00
schwarzenberg-am-böhmerwald,2015,Summe,168884.29
schwarzenberg-am-böhmerwald,2016,Vorschulische Erziehung,65091.10
schwarzenberg-am-böhmerwald,2016,Allgemeinbildender Unterricht,51795.43
schwarzenberg-am-böhmerwald,2016,Sport und außerschulische Leibeserziehung,7742.74
schwarzenberg-am-böhmerwald,2016,Berufsb. Unterricht,1753.89
schwarzenberg-am-böhmerwald,2016,Forschung und Wissenschaft,1077.50
schwarzenberg-am-böhmerwald,2016,Erwachsenenbildung,200.00
schwarzenberg-am-böhmerwald,2016,Summe,127660.66
schwarzenberg-am-böhmerwald,2017,Sport und außerschulische Leibeserziehung,41386.09
