Gemeinde,Year,View,Abschnitt,Betrag in Euro
arnreit,2009,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",324.06253533569
arnreit,2009,prokopf,Summe,3319.5895229682
arnreit,2010,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",418.05369622476
arnreit,2010,prokopf,Summe,2407.6142230026
arnreit,2011,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",396.53918133803
arnreit,2011,prokopf,Summe,3283.0279929577
arnreit,2012,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",401.99764291996
arnreit,2012,prokopf,Summe,3608.0783289358
arnreit,2013,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",435.51447322971
arnreit,2013,prokopf,Summe,2470.4731519862
arnreit,2014,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",394.20847234416
arnreit,2014,prokopf,Summe,2140.4359789289
arnreit,2015,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",408.33947414549
arnreit,2015,prokopf,Summe,2423.0025503944
arnreit,2016,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",427.58500434405
arnreit,2016,prokopf,Summe,2381.559018245
arnreit,2017,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",462.82962738302
arnreit,2017,prokopf,Summe,2157.2932582322
arnreit,2018,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",439.74025129983
arnreit,2018,prokopf,Summe,2290.7460311958
arnreit,2019,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",430.81004340278
arnreit,2019,prokopf,Summe,2642.007734375
aspach,2007,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",293.74542539547
aspach,2007,prokopf,Summe,2647.7746729372
aspach,2008,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",306.75962772786
aspach,2008,prokopf,Summe,2834.8965554129
aspach,2009,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",375.16337803856
aspach,2009,prokopf,Summe,2020.5405658005
aspach,2010,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",304.63270736842
aspach,2010,prokopf,Summe,2463.4032126316
aspach,2011,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",279.16079291438
aspach,2011,prokopf,Summe,1953.4272290173
aspach,2012,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",264.08214910454
aspach,2012,prokopf,Summe,2266.2223073719
aspach,2013,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",271.39536396909
aspach,2013,prokopf,Summe,2408.1925864172
aspach,2014,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",336.6308773355
aspach,2014,prokopf,Summe,2445.2907595451
aspach,2015,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",532.32604923325
aspach,2015,prokopf,Summe,2790.6369733656
aspach,2016,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",437.09924830068
aspach,2016,prokopf,Summe,2351.4640743703
aspach,2017,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",353.01886552955
aspach,2017,prokopf,Summe,2180.4589924633
aspach,2018,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",576.12867873652
aspach,2018,prokopf,Summe,2458.7400654854
aspach,2019,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",839.91170441459
aspach,2019,prokopf,Summe,3163.712403071
asten,2007,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",370.06867698691
asten,2007,prokopf,Summe,1881.1169725503
asten,2008,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",522.99783232388
asten,2008,prokopf,Summe,2277.1068616513
asten,2009,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",535.99158173077
asten,2009,prokopf,Summe,2087.3934471154
asten,2010,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",425.01950597352
asten,2010,prokopf,Summe,1883.6753648692
asten,2011,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",347.53824662813
asten,2011,prokopf,Summe,1920.2106904303
asten,2012,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",373.4477063185
asten,2012,prokopf,Summe,2133.8972936815
asten,2013,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",338.06996955128
asten,2013,prokopf,Summe,2068.8998221154
asten,2014,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",344.88879897238
asten,2014,prokopf,Summe,2182.9878034682
asten,2015,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",360.57931638775
asten,2015,prokopf,Summe,2188.7079744237
asten,2016,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",361.05060430074
asten,2016,prokopf,Summe,2339.174955266
asten,2017,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",452.42197039072
asten,2017,prokopf,Summe,3106.3460470085
asten,2018,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",460.01153485559
asten,2018,prokopf,Summe,2917.3834205353
asten,2019,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",467.69571748879
asten,2019,prokopf,Summe,3073.3151464873
attnang-puchheim,2007,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",238.26157122206
attnang-puchheim,2007,prokopf,Summe,2071.5314400089
attnang-puchheim,2008,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",293.74253131991
attnang-puchheim,2008,prokopf,Summe,2190.6907315436
attnang-puchheim,2009,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",309.98964136687
attnang-puchheim,2009,prokopf,Summe,2334.1196424946
attnang-puchheim,2010,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",304.4854511826
attnang-puchheim,2010,prokopf,Summe,2141.9736677503
attnang-puchheim,2011,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",276.75983909081
attnang-puchheim,2011,prokopf,Summe,2203.2830842804
attnang-puchheim,2012,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",416.66584922695
attnang-puchheim,2012,prokopf,Summe,2464.0277259903
attnang-puchheim,2013,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",425.63128519528
attnang-puchheim,2013,prokopf,Summe,2727.4627543143
attnang-puchheim,2014,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",318.14289234613
attnang-puchheim,2014,prokopf,Summe,2792.6880831251
attnang-puchheim,2015,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",342.67380680521
attnang-puchheim,2015,prokopf,Summe,2741.1958883307
attnang-puchheim,2016,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",388.88526417015
attnang-puchheim,2016,prokopf,Summe,2773.0688550741
attnang-puchheim,2017,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",345.50858548168
attnang-puchheim,2017,prokopf,Summe,2794.2110142469
attnang-puchheim,2018,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",354.65357669946
attnang-puchheim,2018,prokopf,Summe,2556.0764177102
attnang-puchheim,2019,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",436.43580291971
attnang-puchheim,2019,prokopf,Summe,3172.3510959965
atzesberg,2007,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",156.45251599147
atzesberg,2007,prokopf,Summe,1583.7285074627
atzesberg,2008,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",130.62834394904
atzesberg,2008,prokopf,Summe,3145.5563057325
atzesberg,2009,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",122.9403887689
atzesberg,2009,prokopf,Summe,3085.1344924406
atzesberg,2010,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",118.28918141593
atzesberg,2010,prokopf,Summe,2752.8730088496
atzesberg,2011,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",98.93872246696
atzesberg,2011,prokopf,Summe,1716.3120484581
atzesberg,2012,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",128.6195584989
atzesberg,2012,prokopf,Summe,2750.0453642384
atzesberg,2013,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",158.19405701754
atzesberg,2013,prokopf,Summe,2666.0026096491
atzesberg,2014,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",162.92365853659
atzesberg,2014,prokopf,Summe,3199.8036363636
atzesberg,2015,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",177.0137357631
atzesberg,2015,prokopf,Summe,3903.6313895216
atzesberg,2016,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",187.29265168539
atzesberg,2016,prokopf,Summe,2215.0246966292
atzesberg,2017,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",175.41695067265
atzesberg,2017,prokopf,Summe,2005.4862107623
atzesberg,2018,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",154.85919282511
atzesberg,2018,prokopf,Summe,2090.4643497758
atzesberg,2019,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",185.13672727273
atzesberg,2019,prokopf,Summe,2136.41725
auberg,2007,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",204.50491773309
auberg,2007,prokopf,Summe,2165.3224131627
auberg,2008,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",205.28727767695
auberg,2008,prokopf,Summe,2073.6643375681
auberg,2009,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",228.06723214286
auberg,2009,prokopf,Summe,2223.7394642857
auberg,2010,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",272.39243986254
auberg,2010,prokopf,Summe,2059.5140206186
auberg,2011,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",305.61439728353
auberg,2011,prokopf,Summe,1934.0293548387
auberg,2012,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",294.09881756757
auberg,2012,prokopf,Summe,2210.106402027
auberg,2013,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",295.12829565217
auberg,2013,prokopf,Summe,2487.2451826087
auberg,2014,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",328.0528545781
auberg,2014,prokopf,Summe,2981.7756552962
auberg,2015,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",342.28815217391
auberg,2015,prokopf,Summe,2978.2875362319
auberg,2016,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",386.87433027523
auberg,2016,prokopf,Summe,2638.016587156
auberg,2017,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",387.09524590164
auberg,2017,prokopf,Summe,2706.0107285974
auberg,2018,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",378.86985480944
auberg,2018,prokopf,Summe,3517.6182032668
auberg,2019,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",443.98234767025
auberg,2019,prokopf,Summe,3394.1896057348
auerbach,2007,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",161.40914933837
auerbach,2007,prokopf,Summe,2447.3894328922
auerbach,2008,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",152.3820952381
auerbach,2008,prokopf,Summe,2021.9030666667
auerbach,2009,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",168.42015267176
auerbach,2009,prokopf,Summe,2254.1233206107
auerbach,2010,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",155.43669865643
auerbach,2010,prokopf,Summe,1850.717159309
auerbach,2011,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",186.08348659004
auerbach,2011,prokopf,Summe,2198.0155555556
auerbach,2012,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",175.2458778626
auerbach,2012,prokopf,Summe,1914.6821755725
auerbach,2013,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",174.41722960152
auerbach,2013,prokopf,Summe,1932.4178937381
auerbach,2014,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",212.32752788104
auerbach,2014,prokopf,Summe,2108.297732342
auerbach,2015,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",531.29537102474
auerbach,2015,prokopf,Summe,2324.6507067138
auerbach,2016,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",439.54034050179
auerbach,2016,prokopf,Summe,2245.8389784946
auerbach,2017,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",320.17016483516
auerbach,2017,prokopf,Summe,2673.870970696
auerbach,2018,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",251.88437392796
auerbach,2018,prokopf,Summe,2661.7022469983
auerbach,2019,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",351.28396039604
auerbach,2019,prokopf,Summe,3015.1938613861
aurach-am-hongar,2007,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",156.45156725888
aurach-am-hongar,2007,prokopf,Summe,1382.965786802
aurach-am-hongar,2008,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",267.58974699557
aurach-am-hongar,2008,prokopf,Summe,2141.423769766
aurach-am-hongar,2009,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",205.31950601647
aurach-am-hongar,2009,prokopf,Summe,1499.9674477517
aurach-am-hongar,2010,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",279.9747523511
aurach-am-hongar,2010,prokopf,Summe,1425.5732163009
aurach-am-hongar,2011,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",263.47703656999
aurach-am-hongar,2011,prokopf,Summe,1484.9541235813
aurach-am-hongar,2012,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",210.49170106316
aurach-am-hongar,2012,prokopf,Summe,1512.0709943715
aurach-am-hongar,2013,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",219.70923316708
aurach-am-hongar,2013,prokopf,Summe,1661.6263902743
aurach-am-hongar,2014,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",301.41790470373
aurach-am-hongar,2014,prokopf,Summe,1763.7478130727
aurach-am-hongar,2015,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",234.17861593769
aurach-am-hongar,2015,prokopf,Summe,1724.7546434991
aurach-am-hongar,2016,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",211.96425239234
aurach-am-hongar,2016,prokopf,Summe,1730.226034689
aurach-am-hongar,2017,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",194.81202702703
aurach-am-hongar,2017,prokopf,Summe,1654.6457168038
aurach-am-hongar,2018,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",205.82712536443
aurach-am-hongar,2018,prokopf,Summe,1989.499941691
aurach-am-hongar,2019,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",214.12974551764
aurach-am-hongar,2019,prokopf,Summe,1900.8433603239
aurolzmünster,2007,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",287.79967218655
aurolzmünster,2007,prokopf,Summe,1857.9094018249
aurolzmünster,2008,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",381.60320824882
aurolzmünster,2008,prokopf,Summe,2465.5078465179
aurolzmünster,2009,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",339.5063394683
aurolzmünster,2009,prokopf,Summe,2369.5560088616
aurolzmünster,2010,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",289.72816819884
aurolzmünster,2010,prokopf,Summe,1882.2424072183
aurolzmünster,2011,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",277.31373925009
aurolzmünster,2011,prokopf,Summe,2298.9998383213
aurolzmünster,2012,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",247.47683828611
aurolzmünster,2012,prokopf,Summe,2264.0389253628
aurolzmünster,2013,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",268.73267522554
aurolzmünster,2013,prokopf,Summe,2360.626870229
aurolzmünster,2014,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",297.70382291667
aurolzmünster,2014,prokopf,Summe,2421.1748611111
aurolzmünster,2015,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",285.26431208638
aurolzmünster,2015,prokopf,Summe,2518.963420411
aurolzmünster,2016,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",306.81459233449
aurolzmünster,2016,prokopf,Summe,2935.4012857143
aurolzmünster,2017,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",341.4892652511
aurolzmünster,2017,prokopf,Summe,2375.4421368386
aurolzmünster,2018,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",411.37874
aurolzmünster,2018,prokopf,Summe,2818.0999166667
aurolzmünster,2019,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",555.88484019769
aurolzmünster,2019,prokopf,Summe,3341.1589456343
bachmanning,2007,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",508.46596946565
bachmanning,2007,prokopf,Summe,2016.0962748092
bachmanning,2008,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",322.18815748031
bachmanning,2008,prokopf,Summe,2248.727480315
bachmanning,2009,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",247.773484375
bachmanning,2009,prokopf,Summe,2666.2235
bachmanning,2010,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",249.27067901235
bachmanning,2010,prokopf,Summe,2130.4081018519
bachmanning,2011,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",343.29988130564
bachmanning,2011,prokopf,Summe,1934.5332195846
bachmanning,2012,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",339.18255673222
bachmanning,2012,prokopf,Summe,2878.4323751891
bachmanning,2013,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",361.50360347323
bachmanning,2013,prokopf,Summe,2266.9850361795
bachmanning,2014,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",305.74607352941
bachmanning,2014,prokopf,Summe,2603.5838235294
bachmanning,2015,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",345.69891238671
bachmanning,2015,prokopf,Summe,2664.5597583082
bachmanning,2016,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",381.65135893648
bachmanning,2016,prokopf,Summe,3054.4555243722
bachmanning,2017,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",375.86852646638
bachmanning,2017,prokopf,Summe,3113.2273962804
bachmanning,2018,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",358.29879261364
bachmanning,2018,prokopf,Summe,3421.6836079545
bachmanning,2019,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",369.5179334258
bachmanning,2019,prokopf,Summe,2933.0326213592
bad-hall,2007,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",246.29601626016
bad-hall,2007,prokopf,Summe,2248.8660371065
bad-hall,2008,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",245.66689496763
bad-hall,2008,prokopf,Summe,2605.9650991856
bad-hall,2009,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",204.97017860852
bad-hall,2009,prokopf,Summe,2270.322556594
bad-hall,2010,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",248.08681489142
bad-hall,2010,prokopf,Summe,2341.9949844881
bad-hall,2011,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",260.26792787159
bad-hall,2011,prokopf,Summe,2721.3926099646
bad-hall,2012,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",306.60110158863
bad-hall,2012,prokopf,Summe,2527.6114172241
bad-hall,2013,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",358.85083611343
bad-hall,2013,prokopf,Summe,2717.0423665555
bad-hall,2014,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",329.23536520312
bad-hall,2014,prokopf,Summe,2900.7074333197
bad-hall,2015,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",327.22396910402
bad-hall,2015,prokopf,Summe,2975.0116560247
bad-hall,2016,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",327.03522695738
bad-hall,2016,prokopf,Summe,2927.0787452924
bad-hall,2017,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",427.40728474247
bad-hall,2017,prokopf,Summe,2981.0390126336
bad-hall,2018,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",622.7145581571
bad-hall,2018,prokopf,Summe,3671.8958685801
bad-hall,2019,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",856.81414511628
bad-hall,2019,prokopf,Summe,3811.1309990698
bad-ischl,2007,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",286.83451349432
bad-ischl,2007,prokopf,Summe,2488.8428224432
bad-ischl,2008,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",323.3562208387
bad-ischl,2008,prokopf,Summe,2707.8267160441
bad-ischl,2009,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",311.59300520351
bad-ischl,2009,prokopf,Summe,2746.2103906194
bad-ischl,2010,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",266.41177400969
bad-ischl,2010,prokopf,Summe,2699.9881996295
bad-ischl,2011,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",281.78924768269
bad-ischl,2011,prokopf,Summe,2653.1561809298
